"","date","text","id","link","retweets","likes","account","followers","like_ratio","retweet_ratio","interaction_ratio"
"75",2022-07-01 07:36:38,"Check out our new Dove Kids Care e-book and activity guide to help kids build body confidence! Download via QR code on the back of all Dove Kids Care products (found at Walmart) 🙌 https://t.co/ZrNh8U1fO2","1542864761746034688","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,7,"@Dove",187005,3.74321542204754e-05,5.34745060292506e-06,0.0540199459907489
"76",2022-06-30 13:46:14,"RT @JessWeiner: “Muting is an act of self-care.” – I feel that 💯

@KristenHowerton joins me for the 2nd ep. of my new podcast #LetsChangeBe…","1542595387134984192","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6,0,"@Dove",187005,0,3.20847036175503e-05,0.0540199459907489
"77",2022-06-29 07:23:50,"Agreed 🤩 Courtesy of hairstylist Shelby Swain, who used our Amplified Textures and Hair Therapy products. 

Love how this hair look came together ✨ https://t.co/2HBZ9wukY4","1542136764969762817","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,5,"@Dove",187005,2.67372530146253e-05,0,0.0540199459907489
"78",2022-06-29 06:42:46,"Introducing the #LetsChangeBeauty podcast with @JessWeiner 🤩 Tune in to #DoveSelfEsteemProject powered conversations about beauty, appearance-based discrimination, &amp; self-esteem – on @iHeartRadio, @AppleMusic &amp; more.

For more body confidence tools 👉 https://t.co/aNJgaRZwgD https://t.co/ISExdsAiZ2","1542126428396961793","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,10,"@Dove",187005,5.34745060292506e-05,5.34745060292506e-06,0.0540199459907489
"79",2022-06-28 13:19:36,"It’s finally here! 🎉 

We’re so excited to partner with @JessWeiner on the Let’s Change Beauty podcast, shining light on how to create a world where we define beauty on our own terms. 

Out on Apple, Spotify, iHeart, and anywhere you stream podcasts🙌 https://t.co/Ep85SuiGYu","1541863906620149761","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,12,"@Dove",187005,6.41694072351007e-05,5.34745060292506e-06,0.0540199459907489
"80",2022-06-27 08:58:24,"@carloricci79 We’re sorry to hear this, Carlo. Retailers set the price for our products. We'd suggest buying from a different retailer or becoming a Dove Insider to get exclusive offers on your favorite products. Please feel free to sign up here. https://t.co/0Lu4XsGUGo","1541435786695958528","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",0,0,"@Dove",187005,0,0,0.0540199459907489
"81",2022-06-26 18:59:18,"Stunning ✨ Loving this look on Lizzo at the #BETAwards https://t.co/eAQdgBcKln","1541224620405231617","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,16,"@Dove",187005,8.55592096468009e-05,0,0.0540199459907489
"82",2022-06-26 17:59:08,"We absolutely love working with @IamTabithaBrown and spreading #TheCROWNAct's mission 🙌 https://t.co/gVyFiaToAw","1541209477508128768","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,15,"@Dove",187005,8.02117590438758e-05,1.06949012058501e-05,0.0540199459907489
"83",2022-06-22 10:18:10,"“I love that my body is mine and that it’s with me everywhere I go.""

Relationships with your body can be complicated. Billie's words and vulnerability are so important 👇 https://t.co/JUv87mZ07D","1539643921286201344","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,12,"@Dove",187005,6.41694072351007e-05,0,0.0540199459907489
"84",2022-06-22 08:44:29,"@lesleyarenshaw 💗💗💗","1539620342859276291","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"@Dove",187005,0,0,0.0540199459907489
"85",2022-06-21 16:58:32,"In need of more moisture and less hair damage? Products with ceramides can help you achieve these #hairgoals in no time. 🙌

Get the secret to silky + shiny hair with Dove Hair Therapy 👇

https://t.co/eyzA7cDZNb","1539382286705209345","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,5,"@Dove",187005,2.67372530146253e-05,5.34745060292506e-06,0.0540199459907489
"86",2022-06-21 07:05:29,"This #NationalSelfieDay 📸 let’s stand up to unrealistic beauty standards.

 👉 Head to https://t.co/XJnUANS6Tj to join #NoDigitalDistortion – our movement to take action against the negative effects of social media 💪 and help build self-esteem &amp; body confidence 💙 https://t.co/q4R6OKq7dt","1539233043906539522","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",16,27,"@Dove",187005,0.000144381166278976,8.55592096468009e-05,0.0540199459907489
"87",2022-06-15 10:45:11,"Our studies show that 53% of Black girls experience discrimination as early as 5 years old. 

Thank you @Jezebel for raising awareness of this issue. #TheCROWNAct (1/2)

https://t.co/PMj19UITJP","1537114005822754816","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,17,"@Dove",187005,9.09066602497259e-05,2.13898024117002e-05,0.0540199459907489
"88",2022-06-14 08:34:24,"Preventing hair damage starts at the scalp. Strengthen your hair with our Hair Therapy Breakage Remedy shampoo 💪 

More insider tips from @OKMagazine 👇 https://t.co/S8XnlvsWPP","1536718704943276034","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,6,"@Dove",187005,3.20847036175503e-05,1.06949012058501e-05,0.0540199459907489
"89",2022-06-13 15:40:03,"Austin has passed #TheCROWNAct !! A huge thank you to Austin City Council and Carol Johnson for supporting this legislation. 👏 

Help us take this further and pass #TheCROWNAct nationwide! https://t.co/cIfP8onrJM https://t.co/Ccw3TJ70ut","1536463433356435456","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,17,"@Dove",187005,9.09066602497259e-05,2.13898024117002e-05,0.0540199459907489
"90",2022-06-13 10:32:10,"Jennifer Hudson is making history as she became the second ever Black woman to receive an EGOT at the Tony Awards! 👏 

Congratulations to her on this major achievement! https://t.co/BmchL9ezpq","1536385952658112513","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,16,"@Dove",187005,8.55592096468009e-05,2.67372530146253e-05,0.0540199459907489
"91",2022-06-10 12:33:02,"""Before, I felt like I was wearing a mask. Now, my Liberian heritage is celebrated through my hair.""

This is why #RepresentationMatters ♥️
https://t.co/JrMviK4eZE","1535329204618809351","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,7,"@Dove",187005,3.74321542204754e-05,1.06949012058501e-05,0.0540199459907489
"92",2022-06-06 09:30:15,"Tennessee has become the 16th state to pass #TheCROWNAct into law! A huge thank you to @SenAkbari and @KarenDCamper for their support.

Sign the petition and contact your senators to pass #TheCROWNAct nationwide 👇","1533833657785499648","<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",3,16,"@Dove",187005,8.55592096468009e-05,1.60423518087752e-05,0.0540199459907489
"93",2022-06-05 08:00:00,"📣 There’s #OnlyOneEarth 🌎 This #WorldEnvironmentDay, we’re shining a light on one small step we can all take to protect our environment 💧🧴– join us in washing out our empties for recycling ♻️ https://t.co/ii2U5TLdWf","1533448556366929922","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6,15,"@Dove",187005,8.02117590438758e-05,3.20847036175503e-05,0.0540199459907489
"94",2022-06-03 13:29:45,"RT @LogoTV: #Pride #Logo30 Honoree: Zaya Wade! ✨🌈🏳️‍⚧️❤️ https://t.co/8rFWoErX7Y","1532806763489243136","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",190,0,"@Dove",187005,0,0.00101601561455576,0.0540199459907489
"95",2022-06-01 14:52:50,"@actrjn Obsessed 😍","1532102898833825792","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,11,"@Dove",187005,5.88219566321756e-05,0,0.0540199459907489
"96",2022-05-24 08:19:21,"This #TeenSelfEsteemMonth, join our movement to make self-esteem boosting content the norm on social media and #DetoxYourFeed 🙌 https://t.co/IayodXISsr","1529104769507217408","<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",12,23,"@Dove",187005,0.000122991363867276,6.41694072351007e-05,0.0540199459907489
"97",2022-05-23 14:42:46,"‼️‼️👇 https://t.co/rb2vvzDIUS","1528838873354313731","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,12,"@Dove",187005,6.41694072351007e-05,2.67372530146253e-05,0.0540199459907489
"98",2022-05-20 10:28:24,"Honored to be a fan favorite for the 2022 @Allure_magazine Reader's Choice Awards!

Make sure to check out our Advanced Care Cool Essentials Antiperspirant to see what everyone is raving about 😌","1527687695736217604","<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",2,7,"@Dove",187005,3.74321542204754e-05,1.06949012058501e-05,0.0540199459907489
"99",2022-05-18 12:05:07,"@hiphopopotam Hi there. While we don't have plans to bring back our Body Mists, we'll let our team know you'd like to see them return! ❤️","1526987257957298178","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"@Dove",187005,0,0,0.0540199459907489
"100",2022-05-18 09:18:17,"We couldn't have said it better ourselves 🙌

Sign the petition and contact your senators to pass #TheCROWNAct nationwide NOW ‼️ https://t.co/up3J0hVZza https://t.co/n0sOA6kWuf","1526945275620777985","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,8,"@Dove",187005,4.27796048234004e-05,5.34745060292506e-06,0.0540199459907489
"101",2022-05-17 16:34:38,".@itsgabrielleu and Zaya Wade share our commitment to real, inclusive beauty.

Through their personal experiences with toxic beauty advice on social media, they've joined us to raise awareness to #DetoxYourFeed  👇💖

https://t.co/2Hiinha8F0","1526692698102681600","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,11,"@Dove",187005,5.88219566321756e-05,1.06949012058501e-05,0.0540199459907489
"102",2022-05-16 15:00:28,"Honored that our Amplified Textures Moisturizing Shampoo &amp; Conditioner made @Cosmopolitan's top picks for the best wavy hair products of 2022 🌊💗

https://t.co/Z56uD9qEAn","1526306613363089411","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,7,"@Dove",187005,3.74321542204754e-05,1.06949012058501e-05,0.0540199459907489
"103",2022-05-13 08:24:40,"Why detoxifying your feed of toxic beauty advice should be as routine as washing your face 👇 #DetoxYourFeed @Refinery29 

https://t.co/FFn3j8vty6","1525119840758923268","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3,9,"@Dove",187005,4.81270554263255e-05,1.60423518087752e-05,0.0540199459907489
"104",2022-05-12 07:48:35,"Last chance! Join us @JessWeiner and @evolveandbloom at noon ET. Register here👇
https://t.co/vJ72V6hQ4a https://t.co/Na3FZSfdMx","1524748372254416896","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,4,"@Dove",187005,2.13898024117002e-05,1.06949012058501e-05,0.0540199459907489
"105",2022-05-11 15:06:00,"Don't miss out ❗️❗️

Join us tomorrow to #DetoxYourFeed with @JessWeiner and @evolveandbloom ❤️
https://t.co/vJ72V6zrsK","1524496064774119426","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,9,"@Dove",187005,4.81270554263255e-05,5.34745060292506e-06,0.0540199459907489
"106",2022-05-11 12:22:10,"""You have to address these issues with the urgency they deserve” 

@itsgabrielleu encourages parents to help teens #DetoxYourFeed from harmful beauty advice with the #DoveSelfEsteemProject 🙌 
https://t.co/JUtu4qXVoP","1524454834694406145","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3,10,"@Dove",187005,5.34745060292506e-05,1.60423518087752e-05,0.0540199459907489
"107",2022-05-10 16:16:06,"Join us in fighting harmful beauty advice and #DetoxYourFeed with @JessWeiner and @evolveandbloom on May 12th ✨ #DoveSelfEsteemProject","1524151318138527745","<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",2,10,"@Dove",187005,5.34745060292506e-05,1.06949012058501e-05,0.0540199459907489
"108",2022-05-10 08:44:53,"Black students deserve to wear their natural hair how they want without fear of being punished. 

Help us make race-based hair discrimination illegal nationwide. Sign the petition &amp; contact your senators to pass #TheCROWNAct❗❗ https://t.co/cIfP8onrJM
https://t.co/HxCbJ4Iq7G","1524037765473751041","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,12,"@Dove",187005,6.41694072351007e-05,5.34745060292506e-06,0.0540199459907489
"109",2022-05-05 10:20:45,"Support textured and natural hairstyles, always 🙌 https://t.co/EBOP1w3hAF","1522249951853617152","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,12,"@Dove",187005,6.41694072351007e-05,1.06949012058501e-05,0.0540199459907489
"110",2022-05-04 14:20:21,"#DetoxYourFeed on social media by muting toxic beauty advice ❗️❗️

Hear from 5 women on how the ""mute"" button is a form of self-care and try it for yourself 👇
https://t.co/75rCAvBH6J","1521947863399518209","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3,11,"@Dove",187005,5.88219566321756e-05,1.60423518087752e-05,0.0540199459907489
"111",2022-05-04 10:25:55,"Our amazing stylist partner @ClaytonHawkins created @oliviarodrigo's Y2K waves for Monday's red carpet!

See how he did it using our Brilliant Gloss &amp; Repair Serum, Volume &amp; Fullness Dry Shampoo and 7-in-1 Miracle Mist 🙌
https://t.co/a8X6jQN17V","1521888864171929601","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,7,"@Dove",187005,3.74321542204754e-05,1.06949012058501e-05,0.0540199459907489
"112",2022-05-03 12:13:46,"Follow this step-by-step guide to remove #toxicbeauty advice from your child’s social media feed, with the help of Dr. Marisol Perez. Together, we can help young people detoxify their feeds and define beauty on their own terms 💪💙
 
 👉 For more, go to: https://t.co/lS7PhElZfZ https://t.co/MpaUPEDBMY","1521553619388141570","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,11,"@Dove",187005,5.88219566321756e-05,2.13898024117002e-05,0.0540199459907489
"113",2022-05-03 10:29:18,"We are honored to be working with @itsgabrielleu and Zaya Wade to help #DetoxYourFeed🙌

The #DoveSelfEsteemProject is on a mission to help kids and teens have healthier &amp; more positive experiences on social media. Learn more 👇 https://t.co/hql7t1imvI","1521527330119815168","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,12,"@Dove",187005,6.41694072351007e-05,2.13898024117002e-05,0.0540199459907489
"114",2022-05-02 11:47:12,"🔊 1 in 2 girls say toxic beauty advice on social media negatively impacts self-esteem. 

This #MentalHealthAwarenessMonth, take action to #DetoxYourFeed‼️ @itsgabrielleu &amp; Zaya suggest you unfollow, mute or block content that impacts your mental wellness. https://t.co/EieyOqKUpB","1521184544560496646","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",14,22,"@Dove",187005,0.000117643913264351,7.48643084409508e-05,0.0540199459907489
"115",2022-04-28 10:13:29,"1 in 2 girls say toxic beauty advice causes low self-esteem. 

Let’s take action against toxic beauty advice and detox our feeds together by blocking, unfollowing and muting content that does not make you feel good. #DetoxYourFeed 

👉 https://t.co/lS7PhElZfZ 👈 @HodaAndJenna https://t.co/ehbAECim0I","1519711408157597700","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3,13,"@Dove",187005,6.95168578380257e-05,1.60423518087752e-05,0.0540199459907489
"116",2022-04-28 09:07:30,"🎤 Toxic beauty advice is harming her self-esteem. We’re on a mission to change that 💙
Go to https://t.co/lS7PhElZfZ to find out how you can help young people detox their feeds today 🙌 https://t.co/mGZyZLz7tY","1519694802383740934","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13,32,"@Dove",187005,0.000171118419293602,6.95168578380257e-05,0.0540199459907489
"117",2022-04-27 08:02:42,"You wouldn’t say this to your daughter👇But she could be hearing it online. Every. Single. Day. 📣1 in 2 girls say toxic beauty advice causes low self-esteem 📣 Head to https://t.co/iqi9sl5ozz to watch our video and join the movement 🙏  #DoveSelfEsteemProject #DetoxYourFeed","1519316109605941248","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",147,342,"@Dove",187005,0.00182882810620037,0.000786075238629983,0.0540199459907489
"118",2022-04-26 11:52:40,"""My hair journey reflects many of the pressures that Black women feel.""

Thank you @RepGwenMoore for sharing your hair journey ♥️ Stories like these are why we must fight against race-based hair discrimination and pass #TheCROWNAct https://t.co/AS26BTxnHa","1519011593606123524","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,8,"@Dove",187005,4.27796048234004e-05,0,0.0540199459907489
"119",2022-04-25 15:56:14,"Maine is now the 15th state to sign #TheCROWNAct into law! Thank you @MattieforMaine for leading the movement in your state and @GovJanetMills for the support.

Let's make race-based hair discrimination illegal nationwide. 👉https://t.co/uinqAi087p https://t.co/HZUKzbjDVC","1518710503350145025","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,21,"@Dove",187005,0.000112296462661426,2.67372530146253e-05,0.0540199459907489
"120",2022-04-25 10:01:56,"RT @thecrownact: Our children deserve to grow up in a world were they can show up authentically and without fear of discrimination, but we…","1518621337010462720","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",9,0,"@Dove",187005,0,4.81270554263255e-05,0.0540199459907489
"121",2022-04-22 08:53:25,"Celebrate #EarthDay with us 🌎 No matter how small or big they may be, our actions can all make a difference 💪
Join our #Refillution and learn more about Body Wash Reusable Bottle &amp; Concentrate Refills here: https://t.co/bSFv7VkduI https://t.co/uqH0WbiG0j","1517516931800223749","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,13,"@Dove",187005,6.95168578380257e-05,2.13898024117002e-05,0.0540199459907489
"122",2022-04-22 08:14:31,"Our Hair Therapy products can protect against daily hair damage, but for a #HairFail, we've got you covered.

Learn how you can have a chance to win #HairAssurance, a $100 dollar digital gift card, on us 😌 @progressive https://t.co/e4q3U9BsiY","1517507143368421377","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,3,"@Dove",187005,1.60423518087752e-05,5.34745060292506e-06,0.0540199459907489
"123",2022-04-20 09:50:02,"The FIRST woman to serve as a host and musical guest on Saturday Night Live 🙌 

Congratulations @Lizzo https://t.co/GkgWBu4VcA","1516806406976020485","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3,9,"@Dove",187005,4.81270554263255e-05,1.60423518087752e-05,0.0540199459907489
"124",2022-04-19 11:52:58,"💳💥💳💥 https://t.co/mQdx7mOMFv","1516474954274983937","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",9,174,"@Dove",187005,0.00093045640490896,4.81270554263255e-05,0.0540199459907489
"125",2022-04-19 10:34:44,"Ask more of your hair without the fear of having a #HairFail. 

We’re partnering with @Progressive to bring you #HairAssurance. 👇","1516455267990392842","<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",2,13,"@Dove",187005,6.95168578380257e-05,1.06949012058501e-05,0.0540199459907489
"126",2022-04-18 13:06:15,"Taking guesses! Wrong answers only https://t.co/6tOfRRJQVj","1516131007740719108","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,10,"@Dove",187005,5.34745060292506e-05,5.34745060292506e-06,0.0540199459907489
"127",2022-04-15 08:16:35,"RT @thecrownact: It’s time America. #PassTheCROWN👑

“The historical politicization of hair has created stereotypes and biases that affect B…","1514970946720997379","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",10,0,"@Dove",187005,0,5.34745060292506e-05,0.0540199459907489
"128",2022-04-13 15:27:29,"@rachettta_ We’re sorry to hear this, Rachel! Retailers set the price for our products. We'd suggest buying from a different retailer or becoming a Dove Insider to get exclusive offers on your favorite products - you can sign up here. https://t.co/0Lu4XsGUGo","1514354612249243651","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",0,0,"@Dove",187005,0,0,0.0540199459907489
"129",2022-04-11 13:38:21,"@sketch_stif Thanks for reaching out to us. We're sorry for any inconvenience or confusion - you've reached the Dove US page. We'd suggest you visit https://t.co/Seqx14JhCO to connect with your local team. We hope this helps! 💖","1513602372907450369","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"@Dove",187005,0,0,0.0540199459907489
"130",2022-04-07 15:17:28,"Congrats to Supreme Court Justice Ketanji Brown Jackson on her historic appointment! We’re so excited to see the first Black woman elected to the Supreme Court. 

Representation matters, today and every day. ❤️ https://t.co/R4vz4HrEzA","1512177761938460677","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,30,"@Dove",187005,0.000160423518087752,1.06949012058501e-05,0.0540199459907489
"131",2022-04-06 13:15:02,"Real talk. Social media &amp; digital distortion has a big impact on self-esteem.

We want to help create healthy boundaries online with #TheSelfieTalk. 

Our tips 👇 (1/3) https://t.co/L4F2ysKedj","1511784563764301833","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,21,"@Dove",187005,0.000112296462661426,2.67372530146253e-05,0.0540199459907489
"132",2022-04-05 10:19:51,"We need to do better. 👇

Everyone should be able to freely and confidently express their authentic selves, without the fear of others commenting on their bodies and appearance. https://t.co/jGXre7LWrS","1511378088562761730","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,10,"@Dove",187005,5.34745060292506e-05,2.13898024117002e-05,0.0540199459907489
"133",2022-04-04 14:19:53,"Our bodies deserve the same care as our faces.​

That's why our ✨new✨ Body Love Shower Collection is infused with premium ingredients you already love from your face care routine (like hyaluronic serum, vitamin C, and salicylic acid 🤩) #DoveBodyLove https://t.co/mOk4b7ACoy","1511076108610904065","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",8,25,"@Dove",187005,0.000133686265073126,4.27796048234004e-05,0.0540199459907489
"134",2022-04-04 12:36:36,"(Also, your sign to add our products into your hair routine, like Miss Rodrigo did for last night's look 😌) https://t.co/7DziGbpVLx","1511050117108932615","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,5,"@Dove",187005,2.67372530146253e-05,0,0.0540199459907489
"135",2022-04-04 09:06:25,"A historic milestone! 🙌

Congrats to Arooj Aftab for being the first Pakistani singer to win a Grammy ✨This is why #RepresentationMatters https://t.co/j4jrLHfVcP","1510997221025914881","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,8,"@Dove",187005,4.27796048234004e-05,2.13898024117002e-05,0.0540199459907489
"136",2022-04-03 20:41:04,"We LOVED seeing Olivia's hair shine thanks to Dove Hair Therapy Brilliant Gloss and Repair Serum 😍 https://t.co/dn2sJ5olGe","1510809650576474112","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,9,"@Dove",187005,4.81270554263255e-05,0,0.0540199459907489
"137",2022-04-03 19:36:26,"The secret behind @oliviarodrigo 's polished waves on tonight's red carpet was Dove Hair Therapy Brilliant Gloss &amp; Repair Serum 😌

Styled by our amazing partner @ClaytonHawkins 🙌","1510793385031913474","<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers.</a>",1,15,"@Dove",187005,8.02117590438758e-05,5.34745060292506e-06,0.0540199459907489
"138",2022-03-31 09:07:02,"For International #TransgenderDayOfVisibility, Xemi reminds us, “Trans women can live their truths and be beautiful through it all” 🌟

👉 Go to https://t.co/jk5KtWpMWw to sign the Project #ShowUs Pledge and see more images that offer a more inclusive vision of beauty https://t.co/cioZii20mX","1509547824547045379","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,8,"@Dove",187005,4.27796048234004e-05,2.13898024117002e-05,0.0540199459907489
"139",2022-03-29 13:51:07,"We LOVED working with stylist @ClaytonHawkins on @rachelzegler's gorgeous glossy bob on Sunday ✨

Check out our #HairTherapy collection to get the look yourself and treat your hair while you style it 😉 https://t.co/5h3GL5otmV","1508894542338174978","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,12,"@Dove",187005,6.41694072351007e-05,5.34745060292506e-06,0.0540199459907489
"140",2022-03-29 09:30:00,"Missed our morning launch?

Get exclusive access all afternoon as well at the following NYC locations! #notjustadeo https://t.co/rDwZEV1OIz https://t.co/kJrSAeMgdT","1508828829531316226","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,8,"@Dove",187005,4.27796048234004e-05,1.06949012058501e-05,0.0540199459907489
"141",2022-03-29 08:23:44,"@JDoughds Hi, Janice. Sensitive Shield is still available in Canada, at any store wishing to carry it. Please feel free use the 'Shop Now' option on our product page to find it near you - hope this helps! 💖 https://t.co/ZKlOyFrRiK","1508812152580317197","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"@Dove",187005,0,0,0.0540199459907489
"142",2022-03-29 05:00:02,"The latest in skincare innovation is available nationwide!

And for today only, if you’re in NYC, get exclusive access by stopping by one of our several locations to try it out! You won’t want to miss this #notjustadeo https://t.co/h98jr6mMab","1508760891369607173","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,6,"@Dove",187005,3.20847036175503e-05,1.06949012058501e-05,0.0540199459907489
"143",2022-03-28 15:21:47,"@BobbiGo30530575 @bathbodyworks Hi! We encourage everyone to use whichever one of our products make them feel their best, no matter your gender. 💖","1508554971918262275","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"@Dove",187005,0,0,0.0540199459907489
"144",2022-03-28 08:23:09,"This is history! 

Congratulations @ArianaDeBose for helping pave the way for queer women and women of color 👏 https://t.co/Z4nXNdhtRC","1508449617511436291","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,12,"@Dove",187005,6.41694072351007e-05,1.06949012058501e-05,0.0540199459907489
"145",2022-03-27 11:00:00,"What’s inside this beauty fridge is a skincare product you’d never expect… 

Stay tuned to find out what it is, and if you’re in New York, you’ll get a chance to experience it on March 29th. #notjustadeo https://t.co/0Y9yUG5zpJ","1508126705843593219","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,8,"@Dove",187005,4.27796048234004e-05,1.06949012058501e-05,0.0540199459907489
"146",2022-03-25 12:23:45,"We love a classic Beauty Bar 😉 https://t.co/XCdbhPOxaG","1507423003688247306","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,8,"@Dove",187005,4.27796048234004e-05,0,0.0540199459907489
"147",2022-03-24 09:40:40,"All bodies are summer bodies!☀️

Thank you Lili for reminding everyone that all bodies are beautiful exactly as they are 💖 https://t.co/ChEiLxo3xO","1507019574293663747","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,15,"@Dove",187005,8.02117590438758e-05,5.34745060292506e-06,0.0540199459907489
"148",2022-03-23 08:04:55,"And the work is not done! 

Contact your senators to #PassTheCROWN to help make race-based hair discrimination illegal nationwide. https://t.co/tMNLqa7Wao","1506633092227813379","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,9,"@Dove",187005,4.81270554263255e-05,5.34745060292506e-06,0.0540199459907489
